reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A3XJJ29X7HMDJ,B005BY2N0U,TJ,"[1, 1]","Was looking for a spring, summer windbreaker type jacket with lots of pockets (gotten used to my winter coat with ample pockets for scarf, beanie, keys) - wanted something to keep in the car or pack to throw on during the cooler Spring/Summer nights, and could double as a mini-backpack (because of the ample pockets). Also wanted something I could wear downtown and was somewhat stylish - Well, can't get everything you want. I had difficulty finding any casual, stylish jacket that fit the bill in the pockets department so I went looking where I knew pockets were a plenty - winter sports jackets. This jacket might pull off the so-called ""outdoor chic"" but that's about it, it's not bad though for an outdoor jacket.Quick notes about Marmot: I own a couple of Marmot jackets, a softshell and a hardshell. The jackets fit somewhat differently - Both jackets are sized small, however the softshell is near skin tight and the hardshell is loose. A hardshell should be loose in my opinion, but whether a softshell should be loose or tight I think is preference, so let it be known that Marmot tends to go tight on softshells.I am about 5'8"" 170 lbs. I compared both the small and medium Tempo Hoody -The small is somewhat tight, it bites into the armpits always and your elbows in certain positions. Zipped up, it feels somewhat like wearing a compression/rash guard type shirt. Definitely no room for layering anything other then a base layer, tshirt, or button up underneath comfortably. It looked good but I couldn't get comfortable in it.The medium fits comfortably, no tightness in the armpits or elbows. I went with the medium. I guess I am between sized because it is a tad baggier than I'd like for aesthetically reasons, but doable. You can fit a fleece underneath, up to a 200 I think but it would get tight. The torso is also a tad longer than I'd like (an inch or two longer than the small). The long torso is nice for actual snow adventuring, for keeping the cold out when you raise your arms, and keeping your jacket nicely tucked underneath your backpack hip belt.Marmot categorized their softshells into three types, M1 thru M3, M1 being warmest and driest, M3 being the lightest and most breathable. The Tempo is an M3 and it makes sense: no liner, no fleece, very thin, moderately light weight. All warmth is from the thin layer of softshell material only, so it's not very warm at all. With just a shirt and this jacket on, comfort range for me would be 60 F+ for just standing around. Might be good to 40 or 50 F being continuously active, running, skiing. This is exactly what I wanted for my uses, Spring/Summer night windbreaker for walks around town.The material is very stretchy - the small feels like a compression/rash guard type shirt, though tighter because it is thicker than a compression shirt. Since the material is stretchy, all the stuff you pile into your pockets will sort of show through to the outside as a 3D imprint. I haven't tested this out, but I would imagine if you are running in this jacket, bulky items would make the jacket start to bounce and swing - I hate that, so if I were running I'd wear a light backpack to stow keys, phone, camera, or get a stiffer jacket if that exists. For snow sports and walking around, it's fine.Durability: In my opinion, would probably do OK with moderate travel through bush and rock climbing, but I'm not a climber so who knows.There are four pockets: two side pockets, one outside chest pocket and one inside chest pocket, all zipped. Nice high ""collar"" for keeping elements out when you are zipped up. The hood's brim has a slight stiffness to it. Drawcord for shrinking the hood around your face and also a drawcord for shrinking the hood to the back of your head. Drawcord for the hip hem. Hook and loop straps for the two wrists.I can fold it down to about the size of a thick, thick notebook.It's not marketed for use in a real downpour but I ran a full stream of water over a sleeve for a minute and the water slid off no problem. No doubt this is attributed to out-of-the-box brand new water repellent but still pretty cool.Summary: Aesthetically, wish the the jacket were a little shorter and tighter for the size medium. Looks aside, for pure outdoor use, I really like this jacket, will be my new choice jacket for most outdoor activities.These type jackets can get very expensive - I think this one is pretty reasonably priced for what you get.",4.0,"Comfortable, practical.",1368403200,"05 13, 2013"
AMGM3O8A3EHHI,B005BYWMS8,,"[0, 0]","The reason these received four stars instead of 5 is the bottoms are more flared than I'd like and the skinny jeans didn't come in my size in my desired wash .  I wear a 10 skirt and shorts.  this is my first jean purchase in a decade .  that being said. I ordered a medium and they fit me very well , hugging the booty w/o looking as if  butter were used to get me in them . they have a much lower rise than depicted on the packaging because of my inability to pull up with one hand .  I wore them in upper 80s and low 90's temperature and they were breathable .  the back pockets are deep. the front ones a little shallow . the average smart phone will stick out . Despite not being perfect I am very pleased with them and am considering buying the black skinny just to get the silhouette I want . I was also pleased that these were $9 less than the pajamajean site with free express shipping",4.0,Almost perfect,1405382400,"07 15, 2014"
A1NSVGROGEWD35,B005BYWMS8,"A. Koontz ""4_aj""","[4, 5]","I love how comfortable these are!  I wear them all the time and they are perfect for relaxing.  Recently went horseback riding in them and they move with great ease, don't pull back like my other jeans and don't pull at my waist creating fat rolls.  A woman's dream!  Thank you for making these!",5.0,The most comfortable jeans!,1370563200,"06 7, 2013"
A36CDXCQXK2DTB,B005BYWMS8,Ali,"[0, 1]","These are great jeans for everyday knocking around in. They look good, wear well, don't bag at the knees. my only wish is that they came in a straight leg instead of just boot cut and skinny tapered leg",5.0,very comfortable to knock around in,1389571200,"01 13, 2014"
A3DZLFUJXEEJRL,B005BYWMS8,"Amazon Customer ""first time mom""","[10, 11]","I had pretty low expectations going in. I pulled them from the package and laughed. They looked so silly. But then I put them on. OH MY GOD. So comfortable. They really do look like jeans and the dark ""wash"" is flattering. I don't even want to wear regular jeans anymore. I will be buying more.",5.0,Love these!!,1376006400,"08 9, 2013"
A25G2BVBT2K47D,B005BYWMS8,Amazon Customer,"[4, 5]","Shipping was fast and accurate sizing. I'm only 5' so they're long, but all of my pants are so no big deal. Haven't worn the yet with the 90 plus temps we had, but tried them on and they feel awesome. Waiting for cooler weather to come to wear them. Definitely recommend getting ing a pair. Wish there were more colors,would by more.",5.0,Hampton Direct Pajama Jeans,1375401600,"08 2, 2013"
AO7YUA6RXK6MO,B005BYWMS8,"Amazon Customer ""Suze""","[3, 4]",Product was exactly as promised and super comfy. You can wear them anywhere and the look smart. Delivered to my door promptly and in perfect condition.,4.0,Comfy,1354665600,"12 5, 2012"
A2UOPTC5X0QU9U,B005BYWMS8,Amy,"[1, 1]",The jeans fit great and look good but my hands and sofa were covered in blue dye after trying on-still happening even after two washes!,3.0,Great but leave blue dye everywhere!,1387065600,"12 15, 2013"
A3OQEDWGH2F5L8,B005BYWMS8,Ann Lamparski,"[1, 2]","They feel very soft and comfortable. They even pass as regular jeans. Though the legs are wider than expected, I'd still recommend them.",4.0,Soft and comfortable,1376611200,"08 16, 2013"
AG5TASJ9CO2FQ,B005BYWMS8,A. Smith,"[2, 2]","I wanted to hate pajama jeans. I wanted to.. but I can't. They're too comfy, and fit too well, and look too nice, and I can't hate them.Their infomercials are atrocious. The concept is totally &#34;trailer park&#34; but hot damn these are the best pants I own. I'd wear them everywhere if I could. And no, I don't live in a trailer park.My ONLY complaint is that they're ridiculously long. At 5'2&#34; I had to have mine hemmed. However, I'm used to that, being short, and it's a small price to pay.",5.0,Embarrassed to admit... I LOVE THESE!,1396137600,"03 30, 2014"
A2A4WFVEMHDYEZ,B005BYWMS8,aswymer,"[4, 6]",I am pregnant and I bought these for work thinking they would help with the tightness I've been experiencing lately.... To say I love them is an understatement!  They are wonderful!!!,5.0,Sooo comfy!,1371168000,"06 14, 2013"
A30CB5LCKQXOAE,B005BYWMS8,bombsfadeaway,"[1, 2]","My boyfriend bought me a pair of these as a joke gift two Christmases ago, but little did I know how much I would actually end up liking them! I work from home, so I don't necessary need to dress up for work, but some days it feels a bit unproductive to sit around in my pajama shorts all day. Plus if the UPS man comes to the door, I don't want to answer in my PJs! Pajama Jeans fit the bill almost embarrassingly perfectly. They're super soft, so I get to feel comfortable all day, but don't need to feel weird answering the door because it looks like I have &#34;normal pants&#34; on.I ended up having to buy a new pair this year, as I have lost a good amount of weight and the older pair didn't fit right anymore. As long as they're available, I'll definitely be buying more!",5.0,Perfect for working from home,1388275200,"12 29, 2013"
A1B7XXNR5DL4TR,B005BYWMS8,Cindy T.,"[2, 6]","First of all, the questions from the review headings is asking me to rate ""this toy"" so I am not certain where my review will end up, but I am reviewing a product called ""Pajama Jeans"" for women. I returned them immediately. There are many happy customers, however I am not one of them. I do not wear sweat pants at all, so maybe that puts me into a different category.I thought they would feel softer, be stretchier and look like real denim jeans. I was suspect of the waist tie that is prevalent on sweat pants but I figured they would have a stretchy and more comfortable waistband that conformed to the body curves.Also, they were so thick that I feel they make you look larger. No doubt they are probably very warm for the winter months and would be great wearing them for leisure, however I like softer material. Also when they stretch a bit, it causes the denim color to look worn, but not in a good way. Even getting them at their summer price which was drastically reduced, I still decided to return them.  I might at that I paid $9.00 to return them and that was a really difficult pill to swallow since I paid almost half the amount of the purchase price. Very disappointed. Pajama Jeans made more skeptical of clothing purchases online! Buyer beware!",2.0,Pajama Jeans are glorified sweat pants.,1368748800,"05 17, 2013"
A2AGSAEFD495PW,B005BYWMS8,Emilyjak,"[4, 4]","I wash these inside-out and have had no pilling or shrinking issues.  They are form-fitting and feel like yoga pants and add a little warmth in the winter.  I do not think they are comfortable enough to wear as pajamas or to sleep in.  I just use them as I would yoga pants, with a t-shirt, at home or to a quick trip to the store, etc.  True to size.  Dark color.",5.0,"Very comfortable, look close enough to real jeans to wear in public",1369267200,"05 23, 2013"
A2C2FKZAABA5C7,B005BYWMS8,Jan Williamson,"[0, 1]",Pajama jeans are the greatest for my lifestyle. I sleep in them and get up and go to do some running around..great,5.0,I love pajama Jeans,1386547200,"12 9, 2013"
A32ZM9M4FUERP8,B005BYWMS8,"jasmine ""jas""","[4, 6]","I like that these look like jeans, but wear like pajamas. Amazon had the best price! I will be wearing more now that the weather is cooler.",5.0,good for the money,1346889600,"09 6, 2012"
A2711HHZGMVG2O,B005BYWMS8,"Lara Schmidt ""Lara Schmidt""","[2, 2]","These are super-comfortable pants that I could lounge in all day.  The fit is flattering, and you can wear them with either casual or dressy shoes.  They look like a dressy pair of jeans, which is great!  No one knows I'm actually wearing Pajama Jeans!  On the downside: 1: They will bleed even after more than one washing.  Dye rubbed off on the white sneakers I wore with my Pajama Jeans even though I had washed the jeans 2-3 times already. Understand that the excess dye will take a few more than 2-3 washes to come completely out. 2: They're a little stubborn when I pull them up over my upper thighs, but once they're at my waist, they feel fine. 3: They come with a fleece lining which is great in the cool weather but doesn't work so well in warm weather.  I wore my Pajama Jeans on a day that was 70-75 degrees and felt as if I was burning up.  Aside from these factors, these are great pants.  I would like to buy more.",4.0,Very comfortable pants,1396396800,"04 2, 2014"
