reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,title,price,cat_label,categories,description,imUrl,file_path
A5CCZ7JZG8HY,B000H6APZM,Forest J. Malott,"[2, 3]","Great watch, but good luck trying to find a replacement band. They tend to crack & break apart at the buckle. The fitting is unique, therefore no generic band will work. You need the exact replacement band. I have not, as yet, found one listed anywhere. Is this built in obsolescence requiring you to purchase a new watch?",4.0,"Great watch, but...",1244419200,"06 8, 2009",Timex Men's T5H591 Ironman 30-Lap Traditional Watch,38.0,Watches,"['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches']","About Timex Timex Corporation is the nation's leading watch manufacturer. With a large and varied line of watches, Timex has the style for everyone. From the locker room to the board room, there's a great Timex time-piece for you. Look for Timex on the wrists of many great athletes competing in Ironman events world-wide. And like the best athletes, Timex keeps on ticking. Durable resin watch in blue and black. 100-hour chronograph with lap/split. 30-lap memory recall and 99-lap counter. Water-resistant up to 330 ft.. Dimensions: 10L x 1.5W x 0.5H in..",http://ecx.images-amazon.com/images/I/41Z6P7bA4yL._SY300_.jpg,data/amazonproduct/images/B000H6APZM.jpg
A2XSUUA07ZPGAF,B003FWIJQW,Amazon Customer,"[0, 0]",I went by the size chart which said an XL but they are to big. My mom normally would wear a large and that's  the size I should have ordered.,4.0,"Order your normal size, not what the size chart shows.",1401062400,"05 26, 2014",Kleinert's Duralite Waterproof Pull-On Pants (X-Small),19.99,Women Clothing,"['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Work Wear & Uniforms', 'Clothing', 'Medical', 'Women', 'Scrub Sets']","Perfect For Day and Night Protection. Generously sized. Outstanding comfort and product features including limited noise and no heat unlike all other heavier waterproof pants. This product will assure skin integrity from breaking down causing serious potential problems. Usable over any disposable brief or protective underwear. Designed for all-day and over-night comfort. Comfortable soft latex free elastic used around waist and legs.We strongly recommend that before you purchase this product to please look at the second image at top which is the size chart and take your measurements. This way you will know which size will be the correct fit for you. Also note that this garment is meant to be worn over adult diaper or briefs and not alone.(Like baby pant material - Famous Duralite) stays soft and quiet even after repeated washings.Style # D1000Non-Returnable due to state law.Machine wash, Air Dry Only. * - Best Cleaning Results (Urine Off)Refunds and ExchangesExchanges and refunds are gladly accepted within 30 days of order date. Original 

labels must not be removed from clothing. Clothing cannot be returned if washed or 

worn. Clothing must not be soiled, stained or have holes. Any opened and partially 

used products are not returnable or exchangeable.For questions, please call our toll-free number at 1-800-498-7051  Monday-Sunday, 

7am - 7pm Eastern Time.",http://ecx.images-amazon.com/images/I/41tTLKhIr5L._SX300_.jpg,data/amazonproduct/images/B003FWIJQW.jpg
A2EJ9NIQZB9DV9,B000MD3NUE,"J. Rice ""ditto""","[0, 0]","I like these better than those with nothing at the back. My foot slides out of those.  I love this clog because it has a flat floor inside, and my foot with the fallen arch is not in pain.",5.0,Most Comfy Clogs,1360627200,"02 12, 2013",Sloggys Clog Womens Pink Size 10,21.46,Shoes,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Mules & Clogs']",Footwear-ultra light  air cooled garden clog,http://ecx.images-amazon.com/images/I/416HuxU0UCL._SY300_.jpg,data/amazonproduct/images/B000MD3NUE.jpg
AOE1J41BI70I8,B002PHLVJA,Rene Hewitt,"[0, 0]",Very comfortable and certainly worth what I paid for them. I think I'm going to get them for my daughters because I enjoy them so much.,5.0,Love Sloggers!,1381190400,"10 8, 2013","Sloggers  Women's Rain and Garden Shoe with &quot;All-Day-Comfort&quot; Insole, Midsummer Black Print - Wo's size 6 - Style 5102BK06",22.42,Shoes,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Outdoor', 'Rain Footwear']","Women's Garden Shoe Midsummer, 6, (Black), Ea.",http://ecx.images-amazon.com/images/I/41iIJB1MkAL._SX300_.jpg,data/amazonproduct/images/B002PHLVJA.jpg
A1H6AO8VR1XIEC,B00936AC6Y,Carol M. Owens,"[0, 0]","I bought these for my 93 yr. old mother-in-law, and she loves them.  They fit like a glove, look classy, and have a vinyl sole so you can wear them outdoors. She is going to wear them to bridge and around the house.  She says they are very comfortable and stretch to accommodate any foot problems like bunions. She has them now in 3 colors to match whatever she is wearing.",5.0,Great product!,1401580800,"06 1, 2014","Nufoot Mary Janes Slipper, Black, Small",9.0,Shoes,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Slippers']","Nufoot is reinventing indoor footwear, where comfort and style coexist to make for happier feet. Made with the latest sports technology, Nufoot is water-resistant, germ-proof, anti-microbial and super comfortable as the skid-resistant soles gives you a good grip on any indoor surface. No matter where you are - in your home, in the office, in the gym, in the library, on an airplane or cruise ship, Nufoot is the perfect companion for your feet.",http://ecx.images-amazon.com/images/I/41pa362zFxL._SX300_.jpg,data/amazonproduct/images/B00936AC6Y.jpg
A1YKV6CVUBAL2Q,B001H1LOT2,kc,"[0, 0]","I bought these shoes for my husband to wear occassionally in the yard, like when it's warm and he wanted something easy to slip on to go outside. Well, he likes them so much, he wears them nearly every day. He says they are very comfortable. He does not generally like sandals or slip on type shoes at all. Now sometimes when we are going out, I have to remind him to change out of these and into regular shoes!",5.0,Great shoes!,1386460800,"12 8, 2013","Sloggers 302BK10 Mens Unisex Garden Sandal, Black, Size 10",19.7,Shoes,"['Clothing, Shoes & Jewelry', 'Men', 'Shoes', 'Sandals']","This mens unisex garden sandal is made from lightweight material. the uni features sloggers exclusive, patent pending step in strap. It has attractive unisex styling. There are four vents on each side to allow air to circulate, but the front of the sandal is solid preventing mud, pebbles, dirt and water from entering and aggravating your toes. Its high rubber content makes for the most comfortable sandal you can wear. The material has excellent slip resistance, great support and is perfect for all day comfort. Available in black color with mens size 10.",http://ecx.images-amazon.com/images/I/415bYrYdESL._SY300_.jpg,data/amazonproduct/images/B001H1LOT2.jpg
A3F3N4YMNEB0EC,B004E0ZKLQ,Lrnlvr,"[3, 3]","Ive just recently picked these up for my build, i really fell in love with the dominators from corsair and thought these would be equivalent, i was sadly mistaken , first off the ram has completley pointless heat fins that are hollw and have no substance to them. In fact the corner bend in when you seat them. Depending on your case as well the heat sink will push on the ram due to the height. This however was ok for me because i switched from a stock heat sink. The real degradation in review was that i received to bad ram sticks out of the 4 according to MEMTEST86 and my games were crashing. How ever amazon to the save they sent out new ram sticks (pending credit card approval) so i did not have to have an extended turn around. This being said im still down 8 gigs of ram until the new units show up. 5 stars on amazon customer service, and 2 for my personal experience with the ram.Update:New ram came in and all sticks were fine, Ive been running on this build for about 5 months now with no problems.",3.0,"Bad taste so far, we will see how it goes.",1339113600,"06 8, 2012",Corsair Memory Vengeance 16 Dual Channel Kit DDR3 1600 MHz 240-Pin DDR3 SDRAM CMZ16GX3M4A1600C9,208.14,Shoes,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Sandals']",,http://ecx.images-amazon.com/images/I/418t4mhGJ1L._SX300_.jpg,data/amazonproduct/images/B004E0ZKLQ.jpg
A39JYHOQF0IZ3P,B005CARII0,jerseygirl,"[0, 1]","Its spray...,.. doesn't harden until your hair drys .....then your roots are hard not lifted but it does make it thicker so dont spray too close or too much in one spot...I still like it but It is like a moouse....price is good packaged well very fast delivery",4.0,Root pump,1359244800,"01 27, 2013",Michael O'Rourke Rock Your Hair - Size Matters Big Volume Root Pump - 13 oz,11.14,Shoes,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Pumps']",Michael O'Rourke Size Matters Big Volume Root Pump is an aerosol spray mousse that creates big volume hair from the root up.,http://ecx.images-amazon.com/images/I/41LKUn0xSYL._SY300_.jpg,data/amazonproduct/images/B005CARII0.jpg
A3PFZWSMQQOUGF,B002PHLVJA,Midnight Dancer,"[0, 0]","I love these shoes. They are perfect for gardening in any weather, light weight and waterproof.  Plus they are really cute!",5.0,These are the best gardening shoes I have very had!,1403827200,"06 27, 2014","Sloggers  Women's Rain and Garden Shoe with &quot;All-Day-Comfort&quot; Insole, Midsummer Black Print - Wo's size 6 - Style 5102BK06",22.42,Shoes,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Outdoor', 'Rain Footwear']","Women's Garden Shoe Midsummer, 6, (Black), Ea.",http://ecx.images-amazon.com/images/I/41iIJB1MkAL._SX300_.jpg,data/amazonproduct/images/B002PHLVJA.jpg
AKNOZT10ADBGY,B002V919OE,Andrew B Gagne,"[0, 0]","I purchased this to hold my gowns and hoods for graduation (I teach high school, so they get reused every June). This is made of sturdy fabric and clear plastic for easy check-ups.",5.0,Great investment,1385510400,"11 27, 2013","DAZZ Gusseted Gown Garment Bag, Beige",16.98,Men Clothing,"['Clothing, Shoes & Jewelry', 'Luggage & Travel Gear', 'Luggage', 'Garment Bags']","The gown bag is just the right size for longer dresses, gowns, and outerwear. The 5-inch gusseted design allows for 4x more clothing storage and for garments of greater thickness like heavy coats. The bag is made of durable VentilAir breathable material, making this a storage solution for everyday use or for seasonal clothing storage. A full length self-correcting zipper allows easy removal of garments from the bags, and the clear vinyl window allows quick views without tons of sorting. This bag makes transporting, sorting and organizing your gowns a breeze.",http://ecx.images-amazon.com/images/I/31zb19XGxUL._SY300_.jpg,data/amazonproduct/images/B002V919OE.jpg
AMC6404ZN6HJZ,B000OVNL4W,DMG,"[0, 0]",The title of the review says it all.  The band looked nice and the price was good.  But it didn't last.,2.0,Looked good but fell apart after 6 months,1397952000,"04 20, 2014",Mesh Watchband &amp; Deployment Buckle Gold Plated 17-22mm,24.5,Watches,"['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Watch Bands']","New Smooth Mesh Bracelet Watch Band This is a new stainless steel smooth mesh watch band with diployment buckle The entire band is crafted from gold plated stainless steel for superior wear and durability. It is perfect for high-quality brand name watches such as Rolex, Curvex, Cartier, Piaget, Breitling and Bulova. The formed and reinforced spring bar holdings give a perfect fit between the watch and strap. The metal band measures 17 mm in width and approximately 7 1/8"" long. The ends expand to fit watches up to 22 mm in width.",http://ecx.images-amazon.com/images/I/41khOApZ1NL._SY300_.jpg,data/amazonproduct/images/B000OVNL4W.jpg
A2F4K9YYW1BI8D,B003MOIVI4,Ricky Setiawan,"[0, 0]","Titanium bracelet is cool.Super recommended.It is light, trendy and rugged.Solar watch, so no need to replace battery.",5.0,Value for money and pack of features,1374796800,"07 26, 2013",Casio Protrek PAG240T-7 Altimeter Watch - Men's,219.95,Watches,"['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches']","Getting lost may be half the fun, but not if you're lost for days in a waterless canyon maze. The solar-powered Casio Protrek PAG240T-7 Altimeter Watch displays all the data you need to orient yourself and return back home unscathed. When trekking over countless mountain ridges or into desert canyons, this watch's digital altimeter, compass, thermometer, barometer, and clock ensure you can make informed decisions and stay safe in the wilderness.",http://ecx.images-amazon.com/images/I/51yQDgqVS%2BL._SY300_.jpg,data/amazonproduct/images/B003MOIVI4.jpg
AHHFW1K4CGCQT,B004KK88NM,Amazon Customer,"[0, 0]",The appearance of the watch is great. This watch met my expectations based upon the description and prior buyers' comments.  It is easy to setup and the barometric settings are easy to adjust to local conditions.,5.0,I am very impressed by the watches appearance and performance,1394496000,"03 11, 2014",Casio SGW400HD-1BV Twin Sensor Altimeter Barometer Thermometer Watch,52.8,Watches,"['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches']","The Casio SGW400HD-1BV is a high quality sports look backed by a rich feature set. The watch takes and displays barometric pressure readings, which are then converted into Altitude Measurements based on International Standard Atmospheric Values. A built-in thermo sensor gives reliable temperature readings. Combining these sensors with a rugged case design, analog-digital display and a host of additional features makes this watch tough to beat.Display Unit: 1 hPa (0.05 inHg).Barometric Pressure Differential Pointer.Thermometer Display Range: -10 to 60 C (14 to 140 F) Display unit: 0.1 C (0.2 F).Display Range: -10 to 60 C (14 to 140 F).Display unit: 0.1 C (0.2 F).100M Water Resistant.Low Temperature Resistant (-10 C / 14 F).EL Backlight with Afterglow.5 Daily Alarms.Hourly Time Signal.World Time 31 Time Zones (48 Cities), City Code Display, Daylight Saving On/Off.31 Time Zones (48 Cities), City Code Display, Daylight Saving On/Off.1/100 Second Stopwatch Measuring Capacity: 23:59'59.99"" Measuring Modes: Elapsed Time, Split Time, 1st-2nd Place Times Countdown Timer Measuring Unit: 1 Second Countdown range: 1 Minute to 24 Hours (1-minute Increments and 1-hour Increments).Measuring Capacity: 23:59'59.99"".Measuring Modes: Elapsed Time, Split Time, 1st-2nd Place Times.Countdown Timer.Measuring Unit: 1 Second.Countdown range: 1 Minute to 24 Hours.(1-minute Increments and 1-hour Increments).Full Auto-calendar (Pre-programmed until the year 2099).12/24 Hour Formats.Water resistant to 100m..",http://ecx.images-amazon.com/images/I/51DBbjnhFhL._SY300_.jpg,data/amazonproduct/images/B004KK88NM.jpg
